199.72.81.55 - - [01/Jul/1995:00:00:01 -0400] "GET /history/apollo/ HTTP/1.0" 200 6245
213.272.30.97 - - [01/Jul/1995:00:18:02 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
214.295.86.82 - - [01/Jul/1995:00:18:02 -0400] "GET /shuttle/countdown/count70.gif HTTP/1.0" 200 46573
ix-phi2-02.ix.netcom.com - - [01/Jul/1995:00:18:02 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-hatch-hand-group.mpg" 200 1081049
acs4.acs.ucalgary.ca - - [01/Jul/1995:00:18:02 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
sfsp86.slip.net - - [01/Jul/1995:00:18:02 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0917.gif HTTP/1.0" 200 30995
204.227.13.26 - - [01/Jul/1995:00:18:03 -0400] "GET /cgi-bin/imagemap/countdown?99,144 HTTP/1.0" 302 96
222.230.61.65 - - [01/Jul/1995:00:18:05 -0400] "GET / HTTP/1.0" 200 7074
219.290.81.75 - - [01/Jul/1995:00:18:05 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
209.106.62.36 - - [01/Jul/1995:00:18:05 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
port27.fishnet.net - - [01/Jul/1995:00:18:05 -0400] "GET /shuttle/countdown/images/countclock.gif HTTP/1.0" 200 13994
204.248.98.63 - - [01/Jul/1995:00:18:05 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
slip-5.io.com - - [01/Jul/1995:00:18:06 -0400] "GET /history/apollo/as-201/as-201-info.html HTTP/1.0" 200 1395
kuts5p06.cc.ukans.edu - - [01/Jul/1995:00:18:08 -0400] "GET /shuttle/missions/sts-76/mission-sts-76.html HTTP/1.0" 200 3109
222.263.24.54 - - [01/Jul/1995:00:18:08 -0400] "GET / HTTP/1.0" 200 7074
216.210.31.76 - - [01/Jul/1995:00:18:08 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
211.232.42.45 - - [01/Jul/1995:00:18:08 -0400] "GET /images/USA-logosmall.gif HTTP/1.0" 304 0
ppp-236-109.neta.com - - [01/Jul/1995:00:18:08 -0400] "GET /history/skylab/skylab.html HTTP/1.0" 200 1687
h-shining.norfolk.infi.net - - [01/Jul/1995:00:18:08 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
kuts5p06.cc.ukans.edu - - [01/Jul/1995:00:18:10 -0400] "GET /shuttle/missions/sts-76/sts-76-patch-small.gif HTTP/1.0" 200 4179
204.248.98.63 - - [01/Jul/1995:00:18:10 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
222.294.95.73 - - [01/Jul/1995:00:18:10 -0400] "POST /logout HTTP/1.0" 200 2245
221.292.50.72 - - [01/Jul/1995:00:18:10 -0400] "GET / HTTP/1.0" 200 7074
209.118.93.99 - - [01/Jul/1995:00:18:10 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
219.110.75.75 - - [01/Jul/1995:00:18:10 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
192.246.7.88 - - [01/Jul/1995:00:18:10 -0400] "GET /ksc.html HTTP/1.0" 200 7074
204.248.98.63 - - [01/Jul/1995:00:18:10 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
204.248.98.63 - - [01/Jul/1995:00:18:10 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
slip-5.io.com - - [01/Jul/1995:00:18:13 -0400] "GET /history/apollo/as-201/sounds/ HTTP/1.0" 200 372
208.251.88.63 - - [01/Jul/1995:00:18:13 -0400] "GET / HTTP/1.0" 200 7074
212.118.17.14 - - [01/Jul/1995:00:18:13 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0443.jpg HTTP/1.0" 200 115599
215.122.79.55 - - [01/Jul/1995:00:18:13 -0400] "GET /icons/text.xbm HTTP/1.0" 200 527
nb2ppp09.acns-slp.fsu.edu - - [01/Jul/1995:00:18:13 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0423.gif HTTP/1.0" 200 64939
traitor.demon.co.uk - - [01/Jul/1995:00:18:13 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
ppp160.iadfw.net - - [01/Jul/1995:00:18:13 -0400] "GET /shuttle/countdown/countdown.html HTTP/1.0" 200 3985
traitor.demon.co.uk - - [01/Jul/1995:00:18:13 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 200 4209
214.172.17.58 - - [01/Jul/1995:00:18:15 -0400] "GET / HTTP/1.0" 200 7074
214.208.17.76 - - [01/Jul/1995:00:18:15 -0400] "GET /shuttle/missions/sts-1/mission-sts-1.html HTTP/1.0" 200 8393
213.259.27.42 - - [01/Jul/1995:00:18:15 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
mchern.cisco.com - - [01/Jul/1995:00:18:15 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0913.txt HTTP/1.0" 200 1391
slip-5.io.com - - [01/Jul/1995:00:18:15 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
slip-5.io.com - - [01/Jul/1995:00:18:15 -0400] "GET /icons/menu.xbm HTTP/1.0" 200 527
cu-dialup-1005.cit.cornell.edu - - [01/Jul/1995:00:18:16 -0400] "GET /software/winvn/wvlarge.gif HTTP/1.0" 200 23416
209.147.64.24 - - [01/Jul/1995:00:18:20 -0400] "GET / HTTP/1.0" 200 7074
215.261.56.92 - - [01/Jul/1995:00:18:20 -0400] "GET /elv/TITAN/titan.gif HTTP/1.0" 200 3530
222.264.85.48 - - [01/Jul/1995:00:18:20 -0400] "GET /shuttle/countdown/video/landing.gif HTTP/1.0" 200 57344
callen.syr.edu - - [01/Jul/1995:00:18:20 -0400] "GET /shuttle/countdown/lps/c-9-10/c-9-10.html HTTP/1.0" 200 4859
h-shining.norfolk.infi.net - - [01/Jul/1995:00:18:20 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
net-1-217.eden.com - - [01/Jul/1995:00:18:20 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
slip-5.io.com - - [01/Jul/1995:00:18:23 -0400] "GET /history/apollo/as-201/ HTTP/1.0" 200 1699
219.140.78.79 - - [01/Jul/1995:00:18:23 -0400] "GET / HTTP/1.0" 200 7074
209.297.52.29 - - [01/Jul/1995:00:18:23 -0400] "GET /shuttle/missions/sts-59/sts-59-patch-small.gif HTTP/1.0" 200 12181
220.298.77.91 - - [01/Jul/1995:00:18:23 -0400] "GET /elv/ATLAS_CENTAUR/atlas.gif HTTP/1.0" 200 2286
166.42.83.2 - - [01/Jul/1995:00:18:23 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
pm28.sonic.net - - [01/Jul/1995:00:18:23 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0613.gif HTTP/1.0" 200 45970
slip-5.io.com - - [01/Jul/1995:00:18:25 -0400] "GET /icons/text.xbm HTTP/1.0" 200 527
slip-5.io.com - - [01/Jul/1995:00:18:25 -0400] "GET /icons/image.xbm HTTP/1.0" 200 509
215.114.52.62 - - [01/Jul/1995:00:18:27 -0400] "GET / HTTP/1.0" 200 7074
219.250.57.50 - - [01/Jul/1995:00:18:27 -0400] "GET /images/op-logo-small.gif HTTP/1.0" 200 14915
209.195.50.80 - - [01/Jul/1995:00:18:27 -0400] "GET /htbin/cdt_clock.pl HTTP/1.0" 200 752
sleet.atm.dal.ca - - [01/Jul/1995:00:18:27 -0400] "GET /shuttle/missions/sts-69/movies/ HTTP/1.0" 200 1006
www-a1.proxy.aol.com - - [01/Jul/1995:00:18:27 -0400] "GET /facilities/vab.html HTTP/1.0" 200 4045
teleman.pr.mcs.net - - [01/Jul/1995:00:18:28 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg HTTP/1.0" 200 139264
remote27.compusmart.ab.ca - - [01/Jul/1995:00:18:28 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
209.190.70.71 - - [01/Jul/1995:00:18:28 -0400] "GET / HTTP/1.0" 200 7074
219.110.80.43 - - [01/Jul/1995:00:18:28 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0882.gif HTTP/1.0" 200 51289
212.114.58.40 - - [01/Jul/1995:00:18:28 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5026
192.246.7.88 - - [01/Jul/1995:00:18:28 -0400] "GET /history/apollo/images/apollo-small.gif HTTP/1.0" 200 9630
ppp160.iadfw.net - - [01/Jul/1995:00:18:28 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
kuts5p06.cc.ukans.edu - - [01/Jul/1995:00:18:29 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
cu-dialup-1005.cit.cornell.edu - - [01/Jul/1995:00:18:30 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
221.191.82.94 - - [01/Jul/1995:00:18:31 -0400] "GET / HTTP/1.0" 200 7074
219.273.57.37 - - [01/Jul/1995:00:18:31 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
209.236.46.94 - - [01/Jul/1995:00:18:31 -0400] "GET /shuttle/missions/sts-70/sts-70-patch-small.gif HTTP/1.0" 200 5026
149.25.117.99 - - [01/Jul/1995:00:18:31 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
whlane.cts.com - - [01/Jul/1995:00:18:31 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
whlane.cts.com - - [01/Jul/1995:00:18:33 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
www-a1.proxy.aol.com - - [01/Jul/1995:00:18:33 -0400] "GET /images/vab-small.gif HTTP/1.0" 200 35709
215.168.74.76 - - [01/Jul/1995:00:18:33 -0400] "GET / HTTP/1.0" 200 7074
211.147.73.55 - - [01/Jul/1995:00:18:33 -0400] "GET /htbin/wais.pl?DoD HTTP/1.0" 200 6805
207.266.79.73 - - [01/Jul/1995:00:18:33 -0400] "GET /software/winvn/userguide/winvnsm.gif HTTP/1.0" 200 3293
bettong.client.uq.oz.au - - [01/Jul/1995:00:18:33 -0400] "GET /shuttle/missions/sts-70/images/images.html HTTP/1.0" 200 7225
slip-5.io.com - - [01/Jul/1995:00:18:33 -0400] "GET /history/apollo/as-201/sounds/ HTTP/1.0" 200 372
ottgate2.bnr.ca - - [01/Jul/1995:00:18:34 -0400] "GET /shuttle/technology/images/et_1-small.gif HTTP/1.0" 200 35624
ppp5.earthlight.co.nz - - [01/Jul/1995:00:18:35 -0400] "GET /shuttle/missions/sts-70/sts-70-info.html HTTP/1.0" 200 1429
216.286.60.39 - - [01/Jul/1995:00:18:35 -0400] "GET / HTTP/1.0" 200 7074
215.227.27.84 - - [01/Jul/1995:00:18:35 -0400] "GET / HTTP/1.0" 304 0
215.168.15.33 - - [01/Jul/1995:00:18:35 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
dd03-056.compuserve.com - - [01/Jul/1995:00:18:35 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
ppp24.swcp.com - - [01/Jul/1995:00:18:35 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
ottgate2.bnr.ca - - [01/Jul/1995:00:18:37 -0400] "GET /shuttle/technology/images/et-lox_1-small.gif HTTP/1.0" 200 36098
ppp24.swcp.com - - [01/Jul/1995:00:18:39 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
214.294.57.52 - - [01/Jul/1995:00:18:39 -0400] "GET / HTTP/1.0" 200 7074
216.201.50.63 - - [01/Jul/1995:00:18:39 -0400] "GET /shuttle/technology/sts-newsref/sts_overview.html HTTP/1.0" 200 209905
219.249.15.20 - - [01/Jul/1995:00:18:39 -0400] "GET /shuttle/missions/sts-69/news/ HTTP/1.0" 200 374
ix-dfw10-21.ix.netcom.com - - [01/Jul/1995:00:18:39 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
ppp24.swcp.com - - [01/Jul/1995:00:18:39 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
ppp24.swcp.com - - [01/Jul/1995:00:18:39 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
cu-dialup-1005.cit.cornell.edu - - [01/Jul/1995:00:18:39 -0400] "GET /pub/winvn/readme.txt HTTP/1.0" 404 -
210.101.65.22 - - [01/Jul/1995:00:18:41 -0400] "GET / HTTP/1.0" 200 7074
208.203.88.65 - - [01/Jul/1995:00:18:41 -0400] "GET /shuttle/countdown/count70.gif HTTP/1.0" 200 48511
217.101.73.69 - - [01/Jul/1995:00:18:41 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3258
relay.urz.uni-heidelberg.de - - [01/Jul/1995:00:18:41 -0400] "GET /images/ksclogo-medium.gif HTTP/1.0" 200 5866
whlane.cts.com - - [01/Jul/1995:00:18:41 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
whlane.cts.com - - [01/Jul/1995:00:18:41 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
slip-5.io.com - - [01/Jul/1995:00:18:41 -0400] "GET /history/apollo/as-201/ HTTP/1.0" 200 1699
209.289.66.54 - - [01/Jul/1995:00:18:42 -0400] "GET / HTTP/1.0" 200 7074
213.276.27.35 - - [01/Jul/1995:00:18:42 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
211.106.50.23 - - [01/Jul/1995:00:18:42 -0400] "GET /htbin/cdt_main.pl HTTP/1.0" 200 3584
ix-tac-wa1-02.ix.netcom.com - - [01/Jul/1995:00:18:42 -0400] "GET /history/gemini/gemini-overview.txt HTTP/1.0" 200 2296
204.227.13.26 - - [01/Jul/1995:00:18:42 -0400] "GET /cgi-bin/imagemap/countdown?98,108 HTTP/1.0" 302 111
h-shining.norfolk.infi.net - - [01/Jul/1995:00:18:42 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
ix-tam1-26.ix.netcom.com - - [01/Jul/1995:00:18:43 -0400] "GET /shuttle/missions/sts-68/images/ksc-upclose.gif HTTP/1.0" 200 86984
207.291.88.98 - - [01/Jul/1995:00:18:43 -0400] "GET / HTTP/1.0" 200 7074
223.241.48.68 - - [01/Jul/1995:00:18:43 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
210.116.65.19 - - [01/Jul/1995:00:18:43 -0400] "GET /shuttle/technology/sts-newsref/sts-apu.html HTTP/1.0" 200 57344
www-a1.proxy.aol.com - - [01/Jul/1995:00:18:43 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0917.jpg HTTP/1.0" 200 52491
burger.letters.com - - [01/Jul/1995:00:18:43 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 304 0
220.175.10.39 - - [01/Jul/1995:00:18:43 -0400] "POST /login HTTP/1.0" 200 1420
ppp160.iadfw.net - - [01/Jul/1995:00:18:44 -0400] "GET /htbin/wais.pl HTTP/1.0" 200 308
burger.letters.com - - [01/Jul/1995:00:18:45 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 304 0
222.148.68.91 - - [01/Jul/1995:00:18:45 -0400] "GET / HTTP/1.0" 200 7074
210.209.89.75 - - [01/Jul/1995:00:18:45 -0400] "GET /software/winvn/winvn.html HTTP/1.0" 200 9867
220.160.68.43 - - [01/Jul/1995:00:18:45 -0400] "GET /shuttle/missions/sts-41/mission-sts-41.html HTTP/1.0" 304 0
130.103.48.217 - - [01/Jul/1995:00:18:45 -0400] "GET / HTTP/1.0" 200 7280
cu-dialup-1005.cit.cornell.edu - - [01/Jul/1995:00:18:45 -0400] "GET /pub/winvn/readme.txt HTTP/1.0" 404 -
h-shining.norfolk.infi.net - - [01/Jul/1995:00:18:45 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
ppp5.earthlight.co.nz - - [01/Jul/1995:00:18:46 -0400] "GET /shuttle/missions/sts-70/images/ HTTP/1.0" 200 966
220.193.46.93 - - [01/Jul/1995:00:18:49 -0400] "GET / HTTP/1.0" 200 7074
209.200.57.22 - - [01/Jul/1995:00:18:49 -0400] "GET /ksc.html HTTP/1.0" 200 7067
217.232.47.72 - - [01/Jul/1995:00:18:49 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
128.158.54.114 - - [01/Jul/1995:00:18:49 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
cu-dialup-1005.cit.cornell.edu - - [01/Jul/1995:00:18:49 -0400] "GET /pub/winvn/release.txt HTTP/1.0" 404 -
ppp160.iadfw.net - - [01/Jul/1995:00:18:52 -0400] "GET /htbin/wais.pl?sarex HTTP/1.0" 200 7083
h-shining.norfolk.infi.net - - [01/Jul/1995:00:18:52 -0400] "GET /shuttle/resources/orbiters/atlantis.html HTTP/1.0" 200 7025
215.205.49.83 - - [01/Jul/1995:00:18:56 -0400] "GET / HTTP/1.0" 200 7074
209.242.37.57 - - [01/Jul/1995:00:18:56 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
217.273.31.27 - - [01/Jul/1995:00:18:56 -0400] "GET /htbin/cdt_main.pl HTTP/1.0" 200 3585
indy1.indy.net - - [01/Jul/1995:00:18:56 -0400] "GET /shuttle/missions/sts-70/news/shuttle-status-5-25.txt HTTP/1.0" 200 3815
temprano.netheaven.com - - [01/Jul/1995:00:18:56 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
burger.letters.com - - [01/Jul/1995:00:18:57 -0400] "GET /shuttle/countdown/video/livevideo.gif HTTP/1.0" 200 70412
mimas.execpc.com - - [01/Jul/1995:00:18:59 -0400] "GET /shuttle/missions/technology/sts-newsref/stsref-toc.html HTTP/1.0" 404 -
213.206.44.98 - - [01/Jul/1995:00:18:59 -0400] "GET / HTTP/1.0" 200 7074
210.254.23.61 - - [01/Jul/1995:00:18:59 -0400] "GET /history/apollo/images/apollo-logo1.gif HTTP/1.0" 200 1173
216.298.41.74 - - [01/Jul/1995:00:18:59 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0912.gif HTTP/1.0" 200 48305
198.182.12.138 - - [01/Jul/1995:00:18:59 -0400] "GET /shuttle/missions/sts-32/sts-32-patch-small.gif HTTP/1.0" 200 11534
slip-5.io.com - - [01/Jul/1995:00:18:59 -0400] "GET /history/apollo/as-201/sounds/ HTTP/1.0" 200 372
ix-dfw11-01.ix.netcom.com - - [01/Jul/1995:00:18:59 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
h-shining.norfolk.infi.net - - [01/Jul/1995:00:19:01 -0400] "GET /shuttle/resources/orbiters/atlantis-logo.gif HTTP/1.0" 200 4179
223.185.73.97 - - [01/Jul/1995:00:19:01 -0400] "GET / HTTP/1.0" 200 7074
220.273.93.11 - - [01/Jul/1995:00:19:01 -0400] "GET /ksc.html HTTP/1.0" 200 7071
209.243.99.10 - - [01/Jul/1995:00:19:01 -0400] "GET /shuttle/countdown/images/cdtclock-large.gif HTTP/1.0" 200 124991
157.142.56.104 - - [01/Jul/1995:00:19:01 -0400] "GET /shuttle/missions/sts-71/movies/sts-71-hand-shake.mpg HTTP/1.0" 200 372172
magicall.dacom.co.kr - - [01/Jul/1995:00:19:01 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8677
traitor.demon.co.uk - - [01/Jul/1995:00:19:02 -0400] "GET /history/apollo/apollo-13/apollo-13-patch-small.gif HTTP/1.0" 304 0
remote27.compusmart.ab.ca - - [01/Jul/1995:00:19:02 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
210.226.62.39 - - [01/Jul/1995:00:19:02 -0400] "GET / HTTP/1.0" 200 7074
210.196.26.10 - - [01/Jul/1995:00:19:02 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
215.117.47.11 - - [01/Jul/1995:00:19:02 -0400] "GET /htbin/wais.pl?DoD HTTP/1.0" 200 6805
quasar.fastlane.net - - [01/Jul/1995:00:19:02 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0913.txt HTTP/1.0" 200 1391
whlane.cts.com - - [01/Jul/1995:00:19:02 -0400] "GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0" 200 12040
ix-dfw11-01.ix.netcom.com - - [01/Jul/1995:00:19:02 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
ix-dfw11-01.ix.netcom.com - - [01/Jul/1995:00:19:03 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
218.111.51.45 - - [01/Jul/1995:00:19:03 -0400] "GET / HTTP/1.0" 200 7074
211.263.61.25 - - [01/Jul/1995:00:19:03 -0400] "GET /images/MOSAIC-logosmall.gif HTTP/1.0" 200 363
217.107.32.67 - - [01/Jul/1995:00:19:03 -0400] "GET /images/NASA-logosmall.gif HTTP/1.0" 200 786
cu-dialup-1007.cit.cornell.edu - - [01/Jul/1995:00:19:03 -0400] "GET /cgi-bin/imagemap/countdown70?293,285 HTTP/1.0" 302 85
ix-dfw11-01.ix.netcom.com - - [01/Jul/1995:00:19:03 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
news.ti.com - - [01/Jul/1995:00:19:04 -0400] "GET /shuttle/missions/sts-71/images/images.html HTTP/1.0" 200 7634
dialup61.afn.org - - [01/Jul/1995:00:19:04 -0400] "GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0" 304 0
207.157.60.62 - - [01/Jul/1995:00:19:04 -0400] "GET / HTTP/1.0" 200 7074
207.134.29.52 - - [01/Jul/1995:00:19:04 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4142
220.228.23.83 - - [01/Jul/1995:00:19:04 -0400] "GET /icons/blank.xbm HTTP/1.0" 200 509
cs007p06.mtn.micron.net - - [01/Jul/1995:00:19:04 -0400] "GET /shuttle/missions/missions.html HTTP/1.0" 200 8678
whlane.cts.com - - [01/Jul/1995:00:19:04 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 200 12054
slip-5.io.com - - [01/Jul/1995:00:19:05 -0400] "GET /history/apollo/as-201/ HTTP/1.0" 200 1699
news.ti.com - - [01/Jul/1995:00:19:05 -0400] "GET /htbin/cdt_main.pl HTTP/1.0" 200 3214
223.246.95.96 - - [01/Jul/1995:00:19:06 -0400] "GET / HTTP/1.0" 200 7074
223.281.19.73 - - [01/Jul/1995:00:19:06 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
209.203.23.74 - - [01/Jul/1995:00:19:06 -0400] "GET /shuttle/missions/sts-71/images/KSC-95EC-0443.gif HTTP/1.0" 200 49152
www-c2.proxy.aol.com - - [01/Jul/1995:00:19:06 -0400] "GET /shuttle/missions/sts-1/sts-1-patch-small.gif HTTP/1.0" 200 14176
dialup61.afn.org - - [01/Jul/1995:00:19:06 -0400] "GET /shuttle/missions/sts-71/sts-71-patch-small.gif HTTP/1.0" 304 0
remote27.compusmart.ab.ca - - [01/Jul/1995:00:19:06 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
h-shining.norfolk.infi.net - - [01/Jul/1995:00:19:08 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 200 3635
219.261.81.83 - - [01/Jul/1995:00:19:10 -0400] "GET / HTTP/1.0" 200 7074
213.101.35.14 - - [01/Jul/1995:00:19:10 -0400] "GET /elv/ATLAS_CENTAUR/atlas.gif HTTP/1.0" 200 2286
208.256.51.27 - - [01/Jul/1995:00:19:10 -0400] "GET /shuttle/missions/sts-71/news/ HTTP/1.0" 200 5568
tietopalpc.neste.fi - - [01/Jul/1995:00:19:10 -0400] "GET /shuttle/countdown/ HTTP/1.0" 200 3985
slip-5.io.com - - [01/Jul/1995:00:19:10 -0400] "GET /history/apollo/as-201/movies/ HTTP/1.0" 200 372
traitor.demon.co.uk - - [01/Jul/1995:00:19:11 -0400] "GET /images/ksclogosmall.gif HTTP/1.0" 304 0
129.193.116.41 - - [01/Jul/1995:00:19:11 -0400] "GET /cgi-bin/imagemap/countdown?370,276 HTTP/1.0" 302 68
221.295.64.59 - - [01/Jul/1995:00:19:12 -0400] "GET / HTTP/1.0" 200 7074
223.156.93.28 - - [01/Jul/1995:00:19:12 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
223.110.45.40 - - [01/Jul/1995:00:19:12 -0400] "GET /shuttle/countdown/video/livevideo.jpeg HTTP/1.0" 200 45484
zombie.esslink.com - - [01/Jul/1995:00:19:12 -0400] "GET /shuttle/countdown/count.gif HTTP/1.0" 200 40310
traitor.demon.co.uk - - [01/Jul/1995:00:19:12 -0400] "GET /history/apollo/images/footprint-logo.gif HTTP/1.0" 304 0
janice.cc.wwu.edu - - [01/Jul/1995:00:19:12 -0400] "GET /shuttle/countdown/liftoff.html HTTP/1.0" 200 4538
ix-wbg-va2-26.ix.netcom.com - - [01/Jul/1995:00:19:13 -0400] "GET /history/apollo/apollo-11/images/69HC684.GIF HTTP/1.0" 200 101647
219.267.23.17 - - [01/Jul/1995:00:19:13 -0400] "GET / HTTP/1.0" 200 7074
211.296.77.79 - - [01/Jul/1995:00:19:13 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 200 1204
212.286.65.20 - - [01/Jul/1995:00:19:13 -0400] "GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0" 200 10072
n1123209.ksc.nasa.gov - - [01/Jul/1995:00:19:13 -0400] "GET /shuttle/missions/61-c/61-c-patch-small.gif HTTP/1.0" 200 11963
slip-5.io.com - - [01/Jul/1995:00:19:13 -0400] "GET /history/apollo/as-201/ HTTP/1.0" 200 1699
magicall.dacom.co.kr - - [01/Jul/1995:00:19:13 -0400] "GET /images/launchmedium.gif HTTP/1.0" 200 11853
h-shining.norfolk.infi.net - - [01/Jul/1995:00:19:14 -0400] "GET /shuttle/resources/orbiters/orbiters-logo.gif HTTP/1.0" 200 1932
214.114.80.83 - - [01/Jul/1995:00:19:14 -0400] "GET / HTTP/1.0" 200 7074
222.100.87.75 - - [01/Jul/1995:00:19:14 -0400] "GET /htbin/cdt_main.pl HTTP/1.0" 200 3214
211.214.33.58 - - [01/Jul/1995:00:19:14 -0400] "GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0" 200 20100
dserpa.llnl.gov - - [01/Jul/1995:00:19:14 -0400] "GET /history/apollo/apollo.html HTTP/1.0" 200 3260
traitor.demon.co.uk - - [01/Jul/1995:00:19:14 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
whlane.cts.com - - [01/Jul/1995:00:19:15 -0400] "GET /images/launch-logo.gif HTTP/1.0" 200 1713
midcom.com - - [01/Jul/1995:00:19:16 -0400] "GET /history/apollo/apollo-13/apollo-13-info.html HTTP/1.0" 200 1583
207.209.77.38 - - [01/Jul/1995:00:19:17 -0400] "GET / HTTP/1.0" 200 7074
214.148.48.85 - - [01/Jul/1995:00:19:17 -0400] "GET /images/WORLD-logosmall.gif HTTP/1.0" 200 669
223.175.63.64 - - [01/Jul/1995:00:19:17 -0400] "GET /shuttle/missions/sts-78/sts-78-patch-small.gif HTTP/1.0" 200 4179
163.206.51.89 - - [01/Jul/1995:00:19:17 -0400] "GET /images/KSC-logosmall.gif HTTP/1.0" 304 0
acs4.acs.ucalgary.ca - - [01/Jul/1995:00:19:17 -0400] "GET /shuttle/missions/sts-71/news HTTP/1.0" 302 -
